News Name,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,Count
earlyinvesting.com,13,13,13,13,13,13,13,6,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,13,13,13,13,13,13,13,5,13,13,13,13,13,13,13,13,13
knowledge.ckgsb.edu.cn,13,13,13,13,13,11,11,6,7,13,13,13,13,13,13,13,13,13,13,13,11,11,11,0,11,11,11,13,13,13,13,1,13,13,13,13,13,13,13,13,13
www.finews.com,13,13,13,13,13,11,11,7,7,13,13,13,13,13,13,13,13,13,13,13,11,11,11,1,11,11,11,13,13,13,13,2,13,13,13,13,13,13,13,13,13
www.thenewscenter.tv,13,13,13,13,13,12,12,6,9,13,13,13,13,13,13,13,13,13,13,13,12,12,12,5,12,12,12,13,13,13,13,6,13,13,13,13,13,13,13,13,13
www.computerworld.co.nz,13,13,13,13,13,12,12,8,4,13,13,13,13,13,13,13,13,13,13,13,12,12,12,6,12,12,12,13,13,13,13,5,13,13,13,13,13,13,13,13,13
www.forexnews.com,13,13,13,13,13,11,11,8,6,13,13,13,13,13,13,13,13,13,13,13,11,11,11,6,11,11,11,13,13,13,13,6,13,13,13,13,13,13,13,13,13
www.thebeijinger.com,13,13,13,13,13,12,12,10,4,13,13,13,13,13,13,13,13,13,13,13,12,12,12,1,12,12,12,13,13,13,13,1,13,13,13,13,13,13,13,13,13
www.wmal.com,13,13,13,13,13,12,12,5,9,13,13,13,13,13,13,13,13,13,13,13,12,12,12,3,12,12,12,13,12,12,12,3,12,12,12,13,13,13,13,13,13
cleantechnica.com,13,13,13,13,13,12,12,7,5,13,13,13,13,13,13,13,13,13,13,13,11,11,11,3,11,11,11,13,12,12,12,2,12,12,12,13,13,13,13,13,13
www.clickondetroit.com,13,13,13,13,13,13,13,5,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,13,13,13,13,13,13,13,5,13,13,13,13,13,13,13,13,13
www.geek.com,13,13,13,13,13,12,12,9,6,13,13,13,13,13,13,13,13,13,13,13,12,12,12,3,12,12,12,13,13,13,13,3,13,13,13,13,13,13,13,13,13
www.ctvnews.ca,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,13,13,13,13,13,13,13,2,13,13,13,13,13,13,13,13,13
www.infosecurity-magazine.com:443,13,13,13,13,13,12,12,10,4,13,13,13,13,13,13,13,13,13,13,13,12,12,12,4,12,12,12,13,13,13,13,3,13,13,13,13,13,13,13,13,13
www.wamda.com,13,13,13,13,13,11,11,7,7,13,13,13,13,13,13,13,13,13,13,13,11,11,11,5,11,11,11,13,13,13,13,6,13,13,13,13,13,13,13,13,13
www.taringa.net,13,13,13,13,13,12,12,10,4,13,13,13,13,13,13,13,13,13,13,13,12,12,12,4,12,12,12,13,13,13,13,3,13,13,13,13,13,13,13,13,13
www.africa-newsroom.com,13,13,13,13,13,12,12,8,5,13,13,13,13,13,13,13,13,13,13,13,12,12,12,8,12,12,12,13,13,13,13,9,13,13,13,13,13,13,13,13,13
www.accountingtoday.com,13,13,13,13,13,11,11,8,3,13,13,13,13,13,13,13,13,13,13,13,11,11,11,2,11,11,11,13,13,13,13,1,13,13,13,13,13,13,13,13,13
www.industryleadersmagazine.com,13,13,13,13,13,10,10,4,6,13,13,13,13,13,13,13,13,13,13,13,9,9,9,6,9,9,9,13,12,12,12,5,12,12,12,13,13,13,13,13,13
www.idgconnect.com,13,13,13,13,13,11,11,7,5,13,13,13,13,13,13,13,13,13,13,13,11,11,11,0,11,11,11,13,13,13,13,0,13,13,13,13,13,13,13,13,13
finance.nine.com.au,13,13,13,13,13,10,10,7,6,13,13,13,13,13,13,13,13,13,13,13,10,10,10,5,10,10,10,13,12,12,12,6,12,12,12,13,13,13,13,13,13
lenta.ru,13,13,13,13,13,13,13,5,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,13,13,13,13,13,13,13,4,13,13,13,13,13,13,13,13,13
theface.com,13,13,13,13,13,12,12,5,8,13,13,13,13,13,13,13,13,13,13,13,12,12,12,7,12,12,12,13,13,13,13,8,13,13,13,13,13,13,13,13,13
www.thescottishsun.co.uk,13,13,13,13,13,9,9,3,6,13,13,13,13,13,13,13,13,13,13,13,9,9,9,2,9,9,9,13,13,13,13,3,13,13,13,13,13,13,13,13,13
www.mmanews.com,12,12,12,12,12,12,12,5,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,0,11,11,11,12,11,11,11,0,11,11,11,12,12,12,12,12,12
www.nepalnational.com,12,12,12,12,12,10,10,5,7,12,12,12,12,12,12,12,12,12,12,12,10,10,10,4,10,10,10,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.pehub.com,12,12,12,12,12,8,8,5,6,12,12,12,12,12,12,12,12,12,12,12,8,8,8,2,8,8,8,12,11,11,11,3,11,11,11,12,12,12,12,12,12
www.investmentnews.com,12,12,12,12,12,11,11,5,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,1,11,11,11,12,12,12,12,2,12,12,12,12,12,12,12,12,12
www.allmediany.com,12,12,12,12,12,10,10,5,5,12,12,12,12,12,12,12,12,12,12,12,10,10,10,4,10,10,10,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.finanzen.net,12,12,12,12,12,12,12,10,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,12,12
arabic.cnn.com,12,12,12,12,12,12,12,9,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.bergendispatch.com,12,12,12,12,12,10,10,4,7,12,12,12,12,12,12,12,12,12,12,12,10,10,10,6,10,10,10,12,12,12,12,7,12,12,12,12,12,12,12,12,12
news.artnet.com,12,12,12,12,12,11,11,4,8,12,12,12,12,12,12,12,12,12,12,12,10,10,10,3,10,10,10,12,11,11,11,5,11,11,11,12,12,12,12,12,12
bangordailynews.com,12,12,12,12,12,10,10,6,3,12,12,12,12,12,12,12,12,12,12,12,10,10,10,6,10,10,10,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.topix.com,12,12,12,12,12,9,9,4,5,12,12,12,12,12,12,12,12,12,12,12,9,9,9,6,9,9,9,12,12,12,12,9,12,12,12,12,12,12,12,12,12
greekcitytimes.com,12,12,12,12,12,11,11,5,8,12,12,12,12,12,12,12,12,12,12,12,11,11,11,2,11,11,11,12,12,12,12,2,12,12,12,12,12,12,12,12,12
hackernoon.com,12,12,12,12,12,11,11,8,5,12,12,12,12,12,12,12,12,12,12,12,11,11,11,6,11,11,11,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.naturalgaseurope.com,12,12,12,12,12,11,11,7,6,12,12,12,12,12,12,12,12,12,12,12,11,11,11,7,11,11,11,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.dailypioneer.com,12,12,12,12,12,12,12,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,6,12,12,12,12,12,12,12,12,12
www.bleepingcomputer.com,12,12,12,12,12,9,9,8,2,12,12,12,12,12,12,12,12,12,12,12,9,9,9,4,9,9,9,12,12,12,12,6,12,12,12,12,12,12,12,12,12
www.veteranstoday.com,12,12,12,12,12,11,11,10,1,12,12,12,12,12,12,12,12,12,12,12,11,11,11,2,11,11,11,12,12,12,12,4,12,12,12,12,12,12,12,12,12
grapevine.is,12,12,12,12,12,12,12,6,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.crn.com,12,12,12,12,12,12,12,8,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12
news.wttw.com,12,12,12,12,12,10,10,8,4,12,12,12,12,12,12,12,12,12,12,12,10,10,10,0,10,10,10,12,12,12,12,1,12,12,12,12,12,12,12,12,12
www.vtvgujarati.com,12,12,12,12,12,11,11,7,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,7,11,11,11,12,12,12,12,8,12,12,12,12,12,12,12,12,12
www.oneindia.com,12,12,12,12,12,12,12,8,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.spokanepublicradio.org,12,12,12,12,12,11,11,8,3,12,12,12,12,12,12,12,12,12,12,12,11,11,11,9,11,11,11,12,12,12,12,10,12,12,12,12,12,12,12,12,12
honestreporting.com,12,12,12,12,12,11,11,9,2,12,12,12,12,12,12,12,12,12,12,12,11,11,11,8,11,11,11,12,12,12,12,9,12,12,12,12,12,12,12,12,12
www.biv.com,12,12,12,12,12,11,11,6,5,12,12,12,12,12,12,12,12,12,12,12,11,11,11,5,11,11,11,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.databreaches.net,12,12,12,12,12,11,11,9,2,12,12,12,12,12,12,12,12,12,12,12,11,11,11,4,11,11,11,12,12,12,12,6,12,12,12,12,12,12,12,12,12
www.thehour.com,12,12,12,12,12,12,12,7,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,12,12
wtvbam.com,12,12,12,12,12,9,9,6,4,12,12,12,12,12,12,12,12,12,12,12,9,9,9,4,9,9,9,12,12,12,12,4,12,12,12,12,12,12,12,12,12
www.speroforum.com,12,12,12,12,12,11,11,5,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,4,11,11,11,12,12,12,12,4,12,12,12,12,12,12,12,12,12
english.sakshi.com,12,12,12,12,12,8,8,3,5,12,12,12,12,12,12,12,12,12,12,12,7,7,7,4,7,7,7,12,10,10,10,4,10,10,10,12,12,12,12,12,12
www.newsx.com,12,12,12,12,12,10,10,6,6,12,12,12,12,12,12,12,12,12,12,12,10,10,10,6,10,10,10,12,12,12,12,9,12,12,12,12,12,12,12,12,12
www.enterprisetimes.co.uk,12,12,12,12,12,11,11,6,7,12,12,12,12,12,12,12,12,12,12,12,9,9,9,3,9,9,9,12,10,10,10,3,10,10,10,12,12,12,12,12,12
www.trend-online.com,12,12,12,12,12,11,11,6,6,12,12,12,12,12,12,12,12,12,12,12,11,11,11,3,11,11,11,12,12,12,12,4,12,12,12,12,12,12,12,12,12
www.internationalmeetingsreview.com,12,12,12,12,12,10,10,7,6,12,12,12,12,12,12,12,12,12,12,12,10,10,10,1,10,10,10,12,12,12,12,1,12,12,12,12,12,12,12,12,12
u.today,12,12,12,12,12,12,12,10,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12
spectrumlocalnews.com,12,12,12,12,12,12,12,7,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,12,0,12,12,12,12,12,12,12,12,12
www.thaivisa.com,12,12,12,12,12,11,11,10,2,12,12,12,12,12,12,12,12,12,12,12,11,11,11,1,11,11,11,12,12,12,12,0,12,12,12,12,12,12,12,12,12
switzer.com.au,12,12,12,12,12,10,10,6,3,12,12,12,12,12,12,12,12,12,12,12,10,10,10,3,10,10,10,12,12,12,12,3,12,12,12,12,12,12,12,12,12
www.sfchronicle.com,12,12,12,12,12,11,11,9,4,12,12,12,12,12,12,12,12,12,12,12,11,11,11,1,11,11,11,12,12,12,12,1,12,12,12,12,12,12,12,12,12
www.channelstv.com,12,12,12,12,12,11,11,5,7,12,12,12,12,12,12,12,12,12,12,12,10,10,10,5,10,10,10,12,10,10,10,5,10,10,10,12,12,12,12,12,12
thedailynewnation.com,12,12,12,12,12,12,12,9,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12
bnn-news.com,12,12,12,12,12,10,10,8,6,12,12,12,12,12,12,12,12,12,12,12,10,10,10,4,10,10,10,12,12,12,12,6,12,12,12,12,12,12,12,12,12
sofiaglobe.com,12,12,12,12,12,11,11,10,2,12,12,12,12,12,12,12,12,12,12,12,11,11,11,5,11,11,11,12,12,12,12,4,12,12,12,12,12,12,12,12,12
tech.co,12,12,12,12,12,12,12,9,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12
coinfrenzy.io,12,12,12,12,12,10,10,5,6,12,12,12,12,12,12,12,12,12,12,12,7,7,7,1,7,7,7,12,8,8,8,1,8,8,8,12,12,12,12,12,12
www.readingeagle.com,12,12,12,12,12,11,11,5,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,5,11,11,11,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.huffingtonpost.co.uk,12,12,12,12,12,12,12,8,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,12,12
www.kvirispalitra.ge,12,12,12,12,12,11,11,5,8,12,12,12,12,12,12,12,12,12,12,12,11,11,11,1,11,11,11,12,12,12,12,2,12,12,12,12,12,12,12,12,12
www.larepublica.co,12,12,12,12,12,11,11,7,6,12,12,12,12,12,12,12,12,12,12,12,11,11,11,5,11,11,11,12,12,12,12,5,12,12,12,12,12,12,12,12,12
www.gulf-times.com,12,12,12,12,12,11,11,5,6,12,12,12,12,12,12,12,12,12,12,12,11,11,11,3,11,11,11,12,12,12,12,3,12,12,12,12,12,12,12,12,12
brobible.com,12,12,12,12,12,11,11,8,5,12,12,12,12,12,12,12,12,12,12,12,10,10,10,6,10,10,10,12,11,11,11,7,11,11,11,12,12,12,12,12,12
says.com,12,12,12,12,12,12,12,9,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12
www.georgeherald.com,12,12,12,12,12,11,11,8,8,12,12,12,12,12,12,12,12,12,12,12,11,11,11,6,11,11,11,12,12,12,12,7,12,12,12,12,12,12,12,12,12
www.manager-magazin.de,12,12,12,12,12,11,11,7,7,12,12,12,12,12,12,12,12,12,12,12,7,7,7,5,7,7,7,12,8,8,8,5,8,8,8,12,12,12,12,12,12
www.itproportal.com,12,12,12,12,12,11,11,7,7,12,12,12,12,12,12,12,12,12,12,12,10,10,10,0,10,10,10,12,11,11,11,1,11,11,11,12,12,12,12,12,12
www.casinoscamreport.com,12,12,12,12,12,10,10,8,3,12,12,12,12,12,12,12,12,12,12,12,10,10,10,4,10,10,10,12,12,12,12,4,12,12,12,12,12,12,12,12,12
www.techdirt.com,12,12,12,12,12,11,11,5,6,12,12,12,12,12,12,12,12,12,12,12,11,11,11,5,11,11,11,12,12,12,12,4,12,12,12,12,12,12,12,12,12
dailycaller.com,12,12,12,12,12,11,11,6,7,12,12,12,12,12,12,12,12,12,12,12,11,11,11,0,11,11,11,12,12,12,12,1,12,12,12,12,12,12,12,12,12
kfgo.com,12,12,12,12,12,12,12,8,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,12,12,12,12,12,12,12,6,12,12,12,12,12,12,12,12,12
hypebeast.com,12,12,12,12,12,12,12,6,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12
icobrothers.media,12,12,12,12,12,10,10,7,5,12,12,12,12,12,12,12,12,12,12,12,9,9,9,6,9,9,9,12,11,11,11,7,11,11,11,12,12,12,12,12,12
www.dailytrust.com.ng,11,11,11,11,11,10,10,6,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,6,10,10,10,11,11,11,11,7,11,11,11,11,11,11,11,11,11
www.thevoicebw.com,11,11,11,11,11,10,10,3,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,8,10,10,10,11,11,11,11,8,11,11,11,11,11,11,11,11,11
www.lasvegasnvblog.com,11,11,11,11,11,11,11,6,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11
www.parttimepoker.com,11,11,11,11,11,9,9,4,7,11,11,11,11,11,11,11,11,11,11,11,9,9,9,7,9,9,9,11,11,11,11,6,11,11,11,11,11,11,11,11,11
www.cvbj.biz,11,11,11,11,11,11,11,7,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11
www.panarmenian.net,11,11,11,11,11,9,9,4,5,11,11,11,11,11,11,11,11,11,11,11,9,9,9,1,9,9,9,11,11,11,11,2,11,11,11,11,11,11,11,11,11
techcitynews.com,11,11,11,11,11,11,11,7,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
www.pionline.com,11,11,11,11,11,11,11,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11
news.thevoicebw.com,11,11,11,11,11,10,10,6,8,11,11,11,11,11,11,11,11,11,11,11,10,10,10,5,10,10,10,11,11,11,11,7,11,11,11,11,11,11,11,11,11
www.cryptodigest.com,11,11,11,11,11,10,10,6,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,5,10,10,10,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.dailypnut.com,11,11,11,11,11,10,10,3,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,5,10,10,10,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.indiagazette.com,11,11,11,11,11,11,11,10,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11
www.amtvmedia.com,11,11,11,11,11,11,11,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11
www.bbc.com,11,11,11,11,11,11,11,8,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11
www.thethirdpole.net,11,11,11,11,11,10,10,7,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,2,10,10,10,11,11,11,11,3,11,11,11,11,11,11,11,11,11
news.list-online.com,11,11,11,11,11,10,10,4,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,1,10,10,10,11,11,11,11,0,11,11,11,11,11,11,11,11,11
www.concordmonitor.com,11,11,11,11,11,9,9,3,6,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,11,11,11,4,11,11,11,11,11,11,11,11,11
www.emtv.com.pg,11,11,11,11,11,11,11,8,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11
www.sfltimes.com,11,11,11,11,11,11,11,6,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11
uk.webfg.com,11,11,11,11,11,10,10,7,5,11,11,11,11,11,11,11,11,11,11,11,10,10,10,3,10,10,10,11,10,10,10,3,10,10,10,11,11,11,11,11,11
www.proactiveinvestors.com.au,11,11,11,11,11,10,10,3,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,0,10,10,10,11,11,11,11,0,11,11,11,11,11,11,11,11,11
www.mining.com,11,11,11,11,11,11,11,7,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,3,11,11,11,11,11,11,11,11,11
www.buzzfeednews.com,11,11,11,11,11,9,9,7,3,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,11,11,11,4,11,11,11,11,11,11,11,11,11
www.multi-news.gr,11,11,11,11,11,10,10,7,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,1,10,10,10,11,11,11,11,2,11,11,11,11,11,11,11,11,11
www.themalaysianinsider.com,11,11,11,11,11,8,8,7,2,11,11,11,11,11,11,11,11,11,11,11,8,8,8,1,8,8,8,11,11,11,11,3,11,11,11,11,11,11,11,11,11
www.computerweekly.com,11,11,11,11,11,9,9,3,6,11,11,11,11,11,11,11,11,11,11,11,9,9,9,5,9,9,9,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.naftemporiki.gr,11,11,11,11,11,10,10,5,5,11,11,11,11,11,11,11,11,11,11,11,10,10,10,2,10,10,10,11,11,11,11,2,11,11,11,11,11,11,11,11,11
vegasinc.com,11,11,11,11,11,10,10,5,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,6,10,10,10,11,11,11,11,6,11,11,11,11,11,11,11,11,11
orissadiary.com,11,11,11,11,11,10,10,4,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,4,10,10,10,11,11,11,11,5,11,11,11,11,11,11,11,11,11
tvnewsroom.org,11,11,11,11,11,10,10,6,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,2,10,10,10,11,11,11,11,1,11,11,11,11,11,11,11,11,11
www.nbclosangeles.com,11,11,11,11,11,9,9,5,5,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,11,11,11,2,11,11,11,11,11,11,11,11,11
onlinenigeria.com,11,11,11,11,11,11,11,9,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11
www.georgianjournal.ge,11,11,11,11,11,11,11,5,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11
www.businessdailyafrica.com,11,11,11,11,11,10,10,7,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,9,10,10,10,11,11,11,11,8,11,11,11,11,11,11,11,11,11
www.newsnowgr.com,11,11,11,11,11,11,11,8,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11
www.computerworld.com,11,11,11,11,11,10,10,6,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,5,10,10,10,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.gizmochina.com,11,11,11,11,11,10,10,5,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,3,10,10,10,11,11,11,11,4,11,11,11,11,11,11,11,11,11
www.propertyobserver.com.au,11,11,11,11,11,8,8,4,6,11,11,11,11,11,11,11,11,11,11,11,7,7,7,3,7,7,7,11,9,9,9,4,9,9,9,11,11,11,11,11,11
thewalrus.ca,11,11,11,11,11,9,9,3,6,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.computing.co.uk,11,11,11,11,11,11,11,8,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.thepeterboroughexaminer.com,11,11,11,11,11,10,10,2,8,11,11,11,11,11,11,11,11,11,11,11,10,10,10,2,10,10,10,11,11,11,11,2,11,11,11,11,11,11,11,11,11
northafricapost.com,11,11,11,11,11,11,11,4,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11
www.euractiv.com,11,11,11,11,11,11,11,5,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
www.business2community.com,11,11,11,11,11,8,8,6,2,11,11,11,11,11,11,11,11,11,11,11,8,8,8,3,8,8,8,11,11,11,11,4,11,11,11,11,11,11,11,11,11
therealdeal.com,11,11,11,11,11,11,11,7,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
www.scoop.co.nz,11,11,11,11,11,10,10,5,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,6,10,10,10,11,11,11,11,5,11,11,11,11,11,11,11,11,11
www.newsnation.in,11,11,11,11,11,9,9,6,4,11,11,11,11,11,11,11,11,11,11,11,9,9,9,5,9,9,9,11,11,11,11,7,11,11,11,11,11,11,11,11,11
wishtv.com,11,11,11,11,11,11,11,4,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
www.buzzfeed.com,11,11,11,11,11,11,11,5,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11
www.blacklistednews.com,11,11,11,11,11,9,9,5,5,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,11,11,11,4,11,11,11,11,11,11,11,11,11
zycrypto.com,11,11,11,11,11,10,10,6,6,11,11,11,11,11,11,11,11,11,11,11,9,9,9,3,9,9,9,11,9,9,9,3,9,9,9,11,11,11,11,11,11
actualidad.rt.com,11,11,11,11,11,10,10,5,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,4,10,10,10,11,11,11,11,4,11,11,11,11,11,11,11,11,11
ynaija.com,11,11,11,11,11,11,11,5,7,11,11,11,11,11,11,11,11,11,11,11,10,10,10,5,10,10,10,11,10,10,10,4,10,10,10,11,11,11,11,11,11
cheddar.com,11,11,11,11,11,10,10,6,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,2,10,10,10,11,11,11,11,3,11,11,11,11,11,11,11,11,11
mondovisione.com,11,11,11,11,11,10,10,6,5,11,11,11,11,11,11,11,11,11,11,11,10,10,10,3,10,10,10,11,11,11,11,2,11,11,11,11,11,11,11,11,11
freedomdaily.com,11,11,11,11,11,10,10,5,6,11,11,11,11,11,11,11,11,11,11,11,10,10,10,1,10,10,10,11,11,11,11,1,11,11,11,11,11,11,11,11,11
freakoutnation.com,11,11,11,11,11,9,9,4,5,11,11,11,11,11,11,11,11,11,11,11,9,9,9,5,9,9,9,11,11,11,11,5,11,11,11,11,11,11,11,11,11
betanews.com,11,11,11,11,11,10,10,6,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,6,10,10,10,11,11,11,11,7,11,11,11,11,11,11,11,11,11
www.wandtv.com,11,11,11,11,11,11,11,7,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
mg.co.za,11,11,11,11,11,10,10,2,8,11,11,11,11,11,11,11,11,11,11,11,8,8,8,3,8,8,8,11,8,8,8,4,8,8,8,11,11,11,11,11,11
cryptocurrencynews.com,11,11,11,11,11,10,10,6,4,11,11,11,11,11,11,11,11,11,11,11,10,10,10,4,10,10,10,11,11,11,11,3,11,11,11,11,11,11,11,11,11
celebcafe.org,11,11,11,11,11,10,10,7,5,11,11,11,11,11,11,11,11,11,11,11,10,10,10,1,10,10,10,11,11,11,11,1,11,11,11,11,11,11,11,11,11
international-adviser.com,11,11,11,11,11,9,9,7,4,11,11,11,11,11,11,11,11,11,11,11,6,6,6,1,6,6,6,11,7,7,7,1,7,7,7,11,11,11,11,11,11
hindi.news18.com,11,11,11,11,11,9,9,4,6,11,11,11,11,11,11,11,11,11,11,11,9,9,9,4,9,9,9,11,11,11,11,5,11,11,11,11,11,11,11,11,11
